sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
6/27/2025,9:13:33.92 PM,0m 20.7s,20.7,0,0,2.6,2.9,2.6,3,4.7,0,1.565858,0,1.565858,0,0,0,0.223694,-1.6,-4.3,-54,306,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-6.5,-2.9,-61.1,298.9,False,False,False,False,False,False,,True,Normal,100,100,842,987,1024,1064,1,False,False,False,False,False,0,False,False,False,False,38,7.104,574,1493,7.103,False,3.553,3.551,0.003,False,False,5.55,125.8,124.8,125.7,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,W,NW,1.78,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:34.02 PM,0m 20.8s,20.8,0,0,2.6,2.9,2.6,3,4.7,0,1.565858,0,1.565858,0,0,0,0.223694,-1.8,-4.6,-65.4,294.6,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-6.4,-1.5,-72,288,False,False,False,False,False,False,,True,Normal,100,100,849,987,1024,1063,1,False,False,False,False,False,0,False,False,False,False,38,7.104,574,1493,7.103,False,3.553,3.551,0.003,False,False,5.55,125.8,124.8,125.7,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,W,NW,1.78,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:34.12 PM,0m 20.9s,20.9,0,0,2.6,2.9,2.6,3,4.7,0.316351,1.565858,-0.223694,1.565858,-0.223694,0,0,0.223694,0,-1.8,-75.5,284.5,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-6.2,1.8,-77.3,282.7,False,False,False,False,False,False,,True,Normal,100,100,853,986,1024,1063,1,False,False,False,False,False,0,False,False,False,False,38,7.104,574,1493,7.103,False,3.553,3.551,0.003,False,False,5.55,125.8,124.8,125.7,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,W,N,1.78,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:34.19 PM,0m 21.0s,21.0,0,0,2.6,2.9,2.6,3,4.8,0.223694,1.565858,-0.223694,1.565858,0,0,0,0.223694,0.8,0.7,-77.4,282.6,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-6.3,2.9,-76.9,283.1,False,False,False,False,False,False,,True,Normal,100,100,856,986,1024,1063,1,False,False,False,False,False,0,False,False,False,False,38,7.087,574,1493,7.103,False,3.553,3.551,0.003,False,False,5.546,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,W,N,1.78,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:34.30 PM,0m 21.1s,21.1,0,0,2.6,2.9,2.6,3,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,0.5,1.1,-77,283,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-6.4,2.5,-76.7,283.3,False,False,False,False,False,False,,True,Normal,100,100,858,984,1024,1064,1,False,False,False,False,False,0,False,False,False,False,38,7.087,574,1493,7.103,False,3.544,3.543,0.003,False,False,5.546,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,W,N,1.78,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:34.40 PM,0m 21.2s,21.2,0,0,2.2,2.9,2.6,2,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,0,0.5,-76.8,283.2,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-6.6,1.9,-76.7,283.3,False,False,False,False,False,False,,True,Normal,100,100,863,984,1024,1065,1,False,False,False,False,False,0,False,False,False,False,38,7.087,574,1493,7.103,False,3.544,3.543,0.003,False,False,5.546,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,W,N,1.56,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:34.50 PM,0m 21.3s,21.3,0,0,2.2,2.9,2.6,2,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,-0.1,0,-76.8,283.2,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-6.7,1.5,-76.8,283.2,False,False,False,False,False,False,,True,Normal,100,100,869,983,1024,1066,1,False,False,False,False,False,0,False,False,False,False,38,7.087,574,1493,7.103,False,3.544,3.543,0.003,False,False,5.546,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,W,N,1.56,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:34.60 PM,0m 21.4s,21.4,0,0,2.2,2.9,2.6,2,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,-0.2,-0.4,-76.8,283.2,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-6.9,1,-76.8,283.2,False,False,False,False,False,False,,True,Normal,100,100,885,978,1024,1067,1,False,False,False,False,False,0,False,False,False,False,38,7.087,574,1493,7.103,False,3.544,3.543,0.003,False,False,5.546,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,W,N,1.56,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:34.70 PM,0m 21.5s,21.5,0,0,2.6,2.9,2.6,3,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,-0.3,-0.8,-76.9,283.1,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-7.8,0.8,-76.9,283.1,False,False,False,False,False,False,,True,Normal,100,100,950,957,1024,1065,1,False,False,False,False,False,0,False,False,False,False,38,7.087,574,1493,7.103,False,3.544,3.543,0.003,False,False,5.546,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,W,N,1.56,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:34.81 PM,0m 21.6s,21.6,0,0,2.6,2.9,2.6,3,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,-0.4,-0.9,-76.9,283.1,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-10,0.7,-76.8,283.2,False,False,False,False,False,False,,True,Normal,100,100,976,949,1024,1066,1,False,False,False,False,False,0,False,False,False,False,38,7.087,574,1493,7.096,False,3.544,3.543,0.003,False,False,5.546,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,W,N,1.56,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:34.91 PM,0m 21.7s,21.7,0,0,2.6,2.9,2.6,3,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,-0.5,-1,-76.8,283.2,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-11.9,0.5,-76.8,283.2,False,False,False,False,False,False,,True,Normal,100,100,985,943,1024,1064,1,False,False,False,False,False,0,False,False,False,False,38,7.087,574,1493,7.096,False,3.544,3.543,0.003,False,False,5.546,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,W,N,1.56,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:35.02 PM,0m 21.8s,21.8,0,0,2.6,2.9,2.6,3,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,-0.4,-1.2,-76.9,283.1,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-13.2,0.4,-76.9,283.1,False,False,False,False,False,False,,True,Normal,100,100,990,938,1024,1062,1,False,False,False,False,False,0,False,False,False,False,38,7.087,574,1493,7.096,False,3.544,3.543,0.003,False,False,5.546,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,W,N,1.56,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:35.12 PM,0m 21.9s,21.9,0,0,2.6,2.9,2.6,3,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,-0.4,-1.2,-76.9,283.1,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-14.7,0.5,-76.9,283.1,False,False,False,False,False,False,,True,Normal,100,100,1037,891,1024,1046,1,False,False,False,False,False,0,False,False,False,False,38,7.087,574,1493,7.096,False,3.544,3.543,0.003,False,False,5.546,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,SW,NW,1.78,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:35.22 PM,0m 22.0s,22.0,0,0,2.6,2.9,2.6,3,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,-0.4,-1.2,-76.9,283.1,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-19.6,0.3,-76.8,283.2,False,False,False,False,False,False,,True,Normal,100,100,1065,856,1024,1025,1,False,False,False,False,False,0,False,False,False,False,38,7.091,570,1493,7.096,False,3.544,3.543,0.003,False,False,5.576,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,SW,NW,1.78,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:35.33 PM,0m 22.1s,22.1,0,0,2.6,2.9,2.6,3,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,-0.3,-1.3,-76.9,283.1,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-25.8,0.2,-76.8,283.2,False,False,False,False,False,False,,True,Normal,100,100,1065,851,1024,1021,1,False,False,False,False,False,0,False,False,False,False,38,7.09,570,1493,7.096,False,3.546,3.545,0.003,False,False,5.576,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,SW,NW,1.78,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:35.43 PM,0m 22.2s,22.2,0,0,2.6,2.9,2.6,3,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,-0.3,-1.5,-76.8,283.2,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-28.6,0.1,-76.7,283.3,False,False,False,False,False,False,,True,Normal,100,100,1060,851,1024,1022,1,False,False,False,False,False,0,False,False,False,False,38,7.09,570,1493,7.096,False,3.546,3.545,0.003,False,False,5.576,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,SW,NW,1.78,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:35.53 PM,0m 22.3s,22.3,0,0,2.6,2.9,2.6,3,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,-0.3,-1.4,-76.8,283.2,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-29.7,0.6,-76.7,283.3,False,False,False,False,False,False,,True,Normal,100,100,1055,850,1024,1024,1,False,False,False,False,False,0,False,False,False,False,38,7.09,570,1493,7.096,False,3.546,3.545,0.003,False,False,5.576,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,SW,NW,1.78,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
6/27/2025,9:13:35.64 PM,0m 22.4s,22.4,0,0,2.6,2.9,2.6,3,4.8,0,1.565858,0,1.565858,0,0,0,0.223694,-0.1,-1.2,-76.8,283.2,,P-GPS,Other,,0,0,False,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,True,0,Free,-30.2,0.1,-76.7,283.3,False,False,False,False,False,False,,True,Normal,100,100,1054,849,1024,1025,1,False,False,False,False,False,0,False,False,False,False,38,7.09,570,1493,7.096,False,3.546,3.545,0.003,False,False,5.576,126.1,124.8,126.1,,65535,35,,10,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,,,,,98.4,False,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,13,SW,NW,1.78,2.23,Calm,True,False,Linux,0.0.1,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,219.7,0.0,0.0,2.23694,1.11847,0,2970,DJI Neo,1581F87LB24B7002,7YZFM9431111JF,,87HPMB2AA002Y8,DJI Fly,Linux,0.0.1,724C9879-D265-BAA5-EEEC-38B031378B0A,1581F87LB24B700207U4,7YZFM9431111JF,,,87HPMB2AA002Y8,,,,,,
